clocka	smoc2
pou2f2a	smoc2
zic2b	fgfrl1a
osr1	fgfrl1a
snai1b	fgfrl1a
pax6a	fgfrl1a
bnc2	fgfrl1a
pax6b	fgfrl1a
vax1	nanos1
tead3a	nanos1
pbx1a	nanos1
vax2	nanos1
pax6b	adamts15b
pax6b	adamts15b
tbx2b	adamts15b
tbx2b	adamts15b
pax6a	adamts15b
pax6a	adamts15b
bnc2	adamts15b
bnc2	adamts15b
lmx1a	oafa
lmx1a	arhgef12a
pax6b	oafa
pax6b	arhgef12a
vax1	oafa
vax1	arhgef12a
vax2	oafa
vax2	arhgef12a
pax6a	oafa
pax6a	arhgef12a
rx2	oafa
rx2	arhgef12a
rorab	oafa
rorab	arhgef12a
lhx2b	oafa
lhx2b	arhgef12a
rx1	oafa
rx1	arhgef12a
foxd1	tbx2b
rx1	tbx2b
vax1	tbx2b
pbx1a	tbx2b
rx2	tbx2b
tbx2b	tbx2b
lmx1a	tbx2b
pbx1a	tbx2b
zic2b	tbx2b
vax2	tbx2b
rorab	tbx2b
mitfa	tbx2b
rorab	tbx2b
rreb1b	nbeab
bhlhe40	atp1b3b
bhlhe40	tfdp2
rorab	atp1b3b
rorab	tfdp2
snai1b	atp1b3b
snai1b	tfdp2
rorab	rhoub
rreb1b	rhoub
zic2b	ephb6
esrrga	ephb6
pax6a	ephb6
bnc2	ephb6
rreb1b	ephb6
clocka	ephb6
pax6b	ephb6
zic2b	ephb6
rxraa	ephb6
clocka	ephb6
pax6b	has2
foxn3	has2
tead3a	has2
pax6a	has2
foxd1	has2
rx1	ptprub
rx2	ptprub
mitfa	ptprub
rxraa	ptprub
zic2b	ptprub
rx1	ptprub
vax1	ptprub
vax2	ptprub
rx2	ptprub
lmx1a	ptprub
zic2b	ago1
rorab	ago1
rorab	ago1
pbx1a	ago1
rorcb	ago1
vax2	dact1
rreb1b	dact1
mitfa	dact1
tead3a	vax1
tead3a	atp6v1ba
tead3a	shtn1
tead3a	eno4
rxraa	vax1
rxraa	atp6v1ba
rxraa	shtn1
rxraa	eno4
bnc2	vax1
bnc2	atp6v1ba
bnc2	shtn1
bnc2	eno4
vax1	vax1
vax1	atp6v1ba
vax1	shtn1
vax1	eno4
lmx1a	vax1
lmx1a	atp6v1ba
lmx1a	shtn1
lmx1a	eno4
esrrga	shtn1
esrrga	atp6v1ba
esrrga	vax1
snai1b	shtn1
snai1b	atp6v1ba
snai1b	vax1
zic2b	vax1
zic2b	shtn1
zic2b	atp6v1ba
rx2	esrrga
pax6a	esrrga
rx1	esrrga
rreb1b	esrrga
rorab	esrrga
pax6b	esrrga
lmx1a	bmp4
rorab	bmp4
vax2	bmp4
bnc2	bmp4
vax1	bmp4
rorab	tspan9a
rorab	tspan9a
esrrga	tspan9a
rorab	tspan9a
foxd1	tspan9a
tbx2b	tspan9a
rorcb	tspan9a
pax6b	tspan9a
pax6a	tspan9a
clocka	tspan9a
zic2b	tspan9a
rreb1b	tspan9a
rx1	tle3a
rreb1b	tle3a
tead3a	tle3a
rx2	tle3a
pax6a	wnt2
pax6a	cftr
lhx2b	wnt2
lhx2b	cftr
rreb1b	wnt2
rreb1b	cftr
pax6b	wnt2
pax6b	cftr
lmx1a	wnt2
lmx1a	cftr
zic2b	nr2f2
rorab	nr2f2
rorab	nr2f2
lmx1a	nr2f2
foxn3	cdon
zic2b	cdon
pbx1a	cdon
foxd1	cdon
mitfa	cdon
six3a	sema3ab
six3b	sema3ab
rorab	sema3ab
clocka	sema3ab
rxraa	sema3ab
bnc2	sema3ab
tbx2b	sema3ab
tead3a	sema3ab
lmx1a	sema3ab
foxn3	sema3ab
vax2	sema3ab
vax1	sema3ab
lmx1a	sema3ab
vax1	sema3ab
pou2f2a	sema3ab
vax2	sema3ab
rorab	zbtb10
lmx1a	zbtb10
pou2f2a	zbtb10
mitfa	zbtb10
vax1	zbtb10
pbx1a	zbtb10
rorcb	zbtb10
snai1b	elp2
clocka	elp2
pax6a	adgrb2
lhx2b	adgrb2
rxraa	adgrb2
rorab	adgrb2
esrrga	adgrb2
pax6b	adgrb2
vax1	adgrb2
bnc2	adgrb2
rorab	pbx1a
rorab	pbx1a
rxraa	pbx1a
mitfa	pbx1a
foxn3	pbx1a
foxd1	pbx1a
bnc2	rnf220a
osr1	rnf220a
vax1	rnf220a
vax2	rnf220a
rx1	hs6st1a
esrrga	hs6st1a
rx2	hs6st1a
mitfa	hs6st1a
rorab	hs6st1a
zic2b	rx2
vax2	rx2
vax1	rx2
lmx1a	rx2
zic2b	rx2
rorab	rx2
lmx1a	ephb3a
vax2	ephb3a
vax1	ephb3a
tead3a	six6b
rorab	six6b
lmx1a	six6b
rx1	six6b
vax1	six6b
rx2	six6b
lhx2b	six6b
esrrga	six6b
rorab	six6b
rx2	six6b
rreb1b	six6b
foxd1	six6b
lhx2b	six6b
rx1	six6b
tfec	six6b
tead3a	six6b
vax1	six6b
lmx1a	six6b
pax6b	six6b
pax6a	six6b
vax2	six6b
rorcb	usta
zic2b	usta
tead3a	usta
rreb1b	usta
foxd1	usta
rorab	lmx1a
rorab	lmx1a
esrrga	lmx1a
rorab	lmx1a
mitfa	lmx1a
rreb1b	klhl29
zic2b	klhl29
vax2	klhl29
vax1	ccdc85cb
zic2b	ccdc85cb
tbx2b	ccdc85cb
vax2	ccdc85cb
rreb1b	ccdc85cb
vax2	nrxn3b
foxn3	nrxn3b
foxd1	nrxn3b
pou2f2a	nrxn3b
pbx1a	nrxn3b
zic2b	nrxn3b
bhlhe40	nrxn3b
rorab	nrxn3b
tfec	nrxn3b
clocka	nrxn3b
mitfa	nrxn3b
pbx1a	efna5a
foxd1	efna5a
bnc2	efna5a
tead3a	efna5a
rorab	anos1b
pou2f2a	anos1b
pax6b	rx1
tbx2b	rx1
rorcb	rx1
rorab	rx1
rorab	rx1
pax6a	rx1
esrrga	rx1
bnc2	rx1
pou2f2a	rx1
clocka	rx1
tbx2b	rx1
zic2b	rx1
vax1	rx1
vax2	rx1
lmx1a	rx1
rx2	rx1
pbx1a	rx1
rx1	rx1
pou2f2a	rx1
bnc2	rx1
rx1	rx1
pou2f2a	rx1
pbx1a	rx1
rx2	rx1
rorab	rx1
pax6b	rx1
rorcb	rx1
pax6a	rx1
osr1	rx1
snai1b	rx1
vax2	rx1
pou2f2a	rx1
lmx1a	rx1
rorab	rx1
rx1	rx1
vax2	rx1
rorcb	rx1
vax1	rx1
lhx2b	rx1
rx2	rx1
pbx1a	rx1
rxraa	rx1
rorab	ephb2a
pax6a	ephb2a
pax6b	ephb2a
zic2b	ephb2a
rorab	ephb2a
lmx1a	ephb2a
vax1	ephb2a
vax2	ephb2a
snai1b	noc2l
esrrga	noc2l
vax2	noc2l
tbx2b	noc2l
vax1	noc2l
lmx1a	noc2l
rreb1b	noc2l
rorcb	noc2l
pbx1a	noc2l
six3b	c1qtnf12
mitfa	c1qtnf12
six3a	c1qtnf12
vax2	rbms2b
foxn3	rbms2b
vax1	rbms2b
bnc2	elovl4b
rreb1b	elovl4b
rx1	nhsa
rx2	nhsa
rxraa	bmp7b
rreb1b	zfhx4
tfec	zfhx4
esrrga	zfhx4
rorab	zfhx4
rorab	zfhx4
pou2f2a	zfhx4
bhlhe40	zfhx4
zic2b	metrn
bnc2	metrn
rorab	stk17a
esrrga	stk17a
rxraa	stk17a
lhx2b	stk17a
rx1	nav2b
six3a	nav2b
rorab	nav2b
pbx1a	nav2b
rx2	nav2b
six3b	nav2b
esrrga	nav2b
rx2	pax6a
lmx1a	pax6a
vax1	pax6a
rx1	pax6a
clocka	pax6a
vax2	pax6a
esrrga	syt9b
lmx1a	syt9b
pbx1a	syt9b
pou2f2a	stra6
tbx2b	stra6
rorab	stra6
rorab	klf13
rorab	trpm1b
pou2f2a	klf13
pou2f2a	trpm1b
lmx1a	nav3
rx1	nav3
rxraa	nav3
vax1	nav3
rx2	nav3
pou2f2a	syt1a
rreb1b	vegfab
rxraa	vegfab
tead3a	tfec
pou2f2a	tfec
foxn3	tfec
bnc2	tfec
zic2b	tfec
bhlhe40	tfec
rorcb	tfec
lmx1a	tfec
rorab	tfec
vax2	tfec
rorab	tfec
vax1	tfec
pbx1a	tfec
zic2b	tfec
bhlhe40	tfec
clocka	tfec
rxraa	tfec
clocka	fbrsl1
lmx1a	fbrsl1
vax2	fbrsl1
rx1	fbrsl1
vax1	fbrsl1
rx2	fbrsl1
lmx1a	prps1a
rorab	prps1a
vax2	prps1a
vax1	prps1a
zic2b	lmo4a
foxd1	lmo4a
vax2	lmo4a
pou2f2a	lmo4a
vax1	lmo4a
lmx1a	lmo4a
vax2	lmo4a
lhx2b	lmo4a
vax1	lmo4a
zic2b	foxd1
mitfa	foxd1
rxraa	foxd1
rxraa	fcho2
foxd1	fcho2
clocka	fcho2
vax2	fcho2
rreb1b	fcho2
bnc2	fcho2
vax1	fcho2
pbx1a	fcho2
tfec	fcho2
bnc2	fcho2
pou2f2a	fcho2
tbx2b	fcho2
vax1	olfm1a
rx1	olfm1a
lhx2b	olfm1a
rx2	olfm1a
lmx1a	olfm1a
rxraa	bmpr1ba
mitfa	bmpr1ba
rx1	pdzrn3b
esrrga	pdzrn3b
vax1	pdzrn3b
rx2	pdzrn3b
bnc2	pdzrn3b
mitfa	pdzrn3b
lmx1a	pdzrn3b
zic2b	pdzrn3b
tbx2b	pdzrn3b
vax2	ptprt
vax2	ptprt
vax1	ptprt
vax1	ptprt
snai1b	ptprt
snai1b	ptprt
zic2b	ptprt
zic2b	ptprt
rx1	ptprt
vax1	ptprt
rx2	ptprt
tbx2b	ptprt
lmx1a	ptprt
rreb1b	ptprt
pax6b	ptprt
pax6a	ptprt
pbx1a	ptprt
lhx2b	ptprt
vax1	ptprt
pou2f2a	ptprt
lmx1a	ptprt
esrrga	ptprt
rx1	ptprt
rx2	ptprt
rorcb	pax6b
vax1	pax6b
lmx1a	pax6b
klf13	immp1l
snai1b	prmt3
snai1b	nav2a
foxd1	prmt3
foxd1	nav2a
lmx1a	prmt3
lmx1a	nav2a
vax2	prmt3
vax2	nav2a
rx2	prmt3
rx2	nav2a
vax1	prmt3
vax1	nav2a
pbx1a	prmt3
pbx1a	nav2a
rx1	prmt3
rx1	nav2a
pax6a	prmt3
pax6a	nav2a
pax6b	prmt3
pax6b	nav2a
esrrga	mllt3
pax6a	mllt3
pax6b	mllt3
lmx1a	mllt3
foxd1	mllt3
vax1	mllt3
snai1b	mllt3
foxn3	mllt3
pax6a	rorab
pax6b	rorab
rorab	rorab
rreb1b	rorab
osr1	myo9aa
bnc2	myo9aa
rorab	myo9aa
esrrga	myo9aa
tead3a	pcdh7b
clocka	pcdh7b
rx2	pcdh7b
lhx2b	pcdh7b
pbx1a	pcdh7b
rx1	pcdh7b
foxd1	pcdh7b
vax1	pcdh7b
pax6b	pcdh7b
lmx1a	pcdh7b
tead3a	pcdh7b
pax6a	pcdh7b
pax6a	vax2
rxraa	vax2
lmx1a	vax2
vax2	vax2
rreb1b	vax2
pax6b	vax2
mitfa	vax2
vax1	vax2
rx2	aldh1a3
rx1	aldh1a3
lmx1a	aldh1a3
vax1	aldh1a3
vax2	aldh1a3
osr1	prex1
tbx2b	prex1
pou2f2a	lhx2b
tead3a	lhx2b
bnc2	lhx2b
esrrga	itgav
foxd1	itgav
bnc2	itgav
rxraa	nrp2b
vax2	epha3
pax6b	epha3
pax6a	epha3
vax1	epha3
lmx1a	epha3
rorab	epha3
foxn3	epha3
rreb1b	epha3
esrrga	epha3
rorab	lypd6
tfec	lypd6
zic2b	lypd6
clocka	caska
tfec	caska
esrrga	caska
snai1b	caska
zic2b	znf385b
rxraa	znf385b
rorab	znf385b
tbx2b	znf385b
pax6b	znf385b
pax6a	znf385b
lhx2b	znf385b
pbx1a	znf385b
bhlhe40	znf385b
tfec	znf385b
rx2	znf385b
bnc2	znf385b
rx1	znf385b
snai1b	znf385b
foxn3	igfbp5b1:26291902-26292836
pax6a	igfbp5b1:26291902-26292836
pax6b	igfbp5b1:26291902-26292836
rxraa	igfbp5b1:26291902-26292836
esrrga	igfbp5b1:26291902-26292836
foxd1	igfbp5b1:26291902-26292836
